product_id,name,template_serial_number,dimensions,final_price,category
1,3915 PRINTY LITTLE FELL AZUL C.N 70x25mm,92116,,261.48,"Texto , Printy , 3915 , Little fellow"
1,3915 PRINTY LITTLE FELL NEG. C.N 70x25mm,92105,,261.48,"Texto , Printy , 3915 , Little fellow"
1,3915 PRINTY LITTLE FELL ROJO C.N 70x25mm,92110,,261.48,"Texto , Printy , 3915 , Little fellow"
1,3927 PRINTY LITTLE FELL ROJO C.N 60x40m,92122,,432.01,"Texto , Printy , 3927 , Little fellow"
1,3638 PRINTY LITTLE FELL AZUL C.N 38mm,84384,,368.86,"Texto , Printy , 3638 , Little fellow"
1,3638 PRINTY LITTLE FELL ROJO C.N 38mm,84361,,368.86,"Texto , Printy , 3638 , Little fellow"
1,5205 PROF 3.0 NEGRO C.NEGRO 68x24mm,85338,,1976.17,"Texto , Professional , 5205 , 3"
1,5211 PROF 4.0 NEGRO C. NEGRO 85x55mm,34970,,3404.49,"Texto , Professional , 5211 , 3"
1, SELLO EN SECO C. CROMADO 25x51mm,68340,,1973.4,"Texto , Troquel , 972551 , Troquel"
1,972551 SELLO EN SECO C. NEGRO 25x51mm,70102,,1973.4,"Texto , Troquel , 972551 , Troquel"
1,SELLO EN SECO C. CROMADO 41mm,68336,,2063.1,"Texto , Troquel , 970041 , Troquel"
1,SELLO EN SECO C. NEGRO 41mm,70100,,1973.42,"Texto , Troquel , 970041 , Troquel"
1,970041 SELLO EN SECO C. ROSA  41mm,80454,,1973.4,"Texto , Troquel , 970041 , Troquel"
1,970051 SELLO EN SECO C. CROMADO 51mm,68338,,2124.56,"Texto , Troquel , 970051 , Troquel"
1,970051 SELLO EN SECO C. NEGRO 51mm,70101,,2221.14,"Texto , Troquel , 970051 , Troquel"
1,JDD2 TROQUELADORA ESCRITORIO 50mm,104913,,3802.08,"Texto , Troquel , JDD2 , Troquel"
1,7012 TINTA MCI AZUL LUMINOSO(39443) 28ml,73000389,,195.23,"Insumo , Insumo , 7012 , Tinta"
1,6/15 CARTUCHO AZUL 45mm,78534,,219.22,"Insumo , Insumo , 6/15 , Cartucho"
1,6/15 CARTUCHO MCI 45mm,10326,,219.19,"Insumo , Insumo , 6/15 , Cartucho"
1,6/15 CARTUCHO MORADA 45mm,78751,,219.19,"Insumo , Insumo , 6/15 , Cartucho"
1,6/15 CARTUCHO NEGRO 45mm,78533,,219.19,"Insumo , Insumo , 6/15 , Cartucho"
1,6/15 CARTUCHO ROJO 45mm,78535,,219.19,"Insumo , Insumo , 6/15 , Cartucho"
1,6/15 CARTUCHO SIN TINTA 45mm,79155,,219.19,"Insumo , Insumo , 6/15 , Cartucho"
1,6/15 CARTUCHO VERDE 45mm,73000196,,219.19,"Insumo , Insumo , 6/15 , Cartucho"
1,6/15/2 CARTUCHO BIC 45mm,82088,,219.19,"Insumo , Insumo , 6/15/2 , Cartucho"
1,6/15/2 CARTUCHO  BIC 45mm,78752,,385.02,"Insumo , Insumo , 6/15/2 , Cartucho"
1,6/3911 CARTUCHO MORADO 38x14mm,61429,,78.5,"Insumo , Insumo , 6/3911 , Cartucho"
1,6/3913 CARTUCHO  NEGRO 58x22mm,61440,,101.19,"Insumo , Insumo , 6/3913 , Cartucho"
1,6/3915 CARTUCHO  NEGRO 70x25mm,92137,,132.41,"Insumo , Insumo , 6/3915 , Cartucho"
1,6/3927 CARTUCHO  AZUL 60x40mm,92142,,143.73,"Insumo , Insumo , 6/3927 , Cartucho"
1,6/43032 CARTUCHO  AZUL 36x33mm,73000202,,116.86,"Insumo , Insumo , 6/43032 , Cartucho"
1,6/43032 CARTUCHO  NEGRO 32x32mm,73000200,,116.86,"Insumo , Insumo , 6/43032 , Cartucho"
1,6/43032/2 CARTUCHO BIC 32x32mm,39947,,116.86,"Insumo , Insumo , 6/43032/2 , Cartucho"
1,6/44045 CARTUCHO  NEGRO 45x35mm,73000205,,181.72,"Insumo , Insumo , 6/44045 , Cartucho"
1,6/44055 CARTUCHO  NEGRO 55x38mm,73000209,,191.4,"Insumo , Insumo , 6/44055 , Cartucho"
1,6/46019 CARTUCHO AZUL 19mm,10824,,113.88,"Insumo , Insumo , 6/46019 , Cartucho"
1,6/46019 CARTUCHO  NEGRO 19mm,10827,,113.88,"Insumo , Insumo , 6/46019 , Cartucho"
1,6/46019 CARTUCHO  ROJO 19mm,73000216,,113.88,"Insumo , Insumo , 6/46019 , Cartucho"
1,6/46019 CARTUCHO SIN TINTA 19mm,13912,,113.88,"Insumo , Insumo , 6/46019 , Cartucho"
1,6/46025 CARTUCHO  NEGRO 25mm,73000218,,124.12,"Insumo , Insumo , 6/46025 , Cartucho"
1,6/46030 CARTUCHO  AZUL 30mm,73000224,,116.86,"Insumo , Insumo , 6/46030 , Cartucho"
1,6/46030 CARTUCHO  MCI 30mm,10211,,116.86,"Insumo , Insumo , 6/46030 , Cartucho"
1,6/46030 CARTUCHO NEGRO 30mm,73000223,,116.86,"Insumo , Insumo , 6/46030 , Cartucho"
1,6/46030 CARTUCHO SIN TINTA 30mm,1947,,116.86,"Insumo , Insumo , 6/46030 , Cartucho"
1,6/46030 CARTUCHO  VERDE  30mm,73000227,,116.86,"Insumo , Insumo , 6/46030 , Cartucho"
1,6/46040 CARTUCHO  AZUL 40mm,73000228,,157.99,"Insumo , Insumo , 6/46040 , Cartucho"
1,6/46040 CARTUCHO MCI 40mm,10282,,158.01,"Insumo , Insumo , 6/46040 , Cartucho"
1,6/46040 CARTUCHO NEGRO 40mm,90865,,158.01,"Insumo , Insumo , 6/46040 , Cartucho"
1,6/46040 CARTUCHO  ROJO  40mm,73000230,,157.99,"Insumo , Insumo , 6/46040 , Cartucho"
1,6/46040/2 CARTUCHO BIC 40mm,90866,,275.94,"Insumo , Insumo , 6/46040/2 , Cartucho"
1,6/46040/2 CARTUCHO  BIC SIN TINTA 40mm,1970,,157.99,"Insumo , Insumo , 6/46040/2ST , Cartucho"
1,6/46045 CARTUCHO AZUL 45mm,73000234,,191.4,"Insumo , Insumo , 6/46045 , Cartucho"
1,6/46045 CARTUCHO MCI 45mm,15635,,191.36,"Insumo , Insumo , 6/46045 , Cartucho"
1,6/46045 CARTUCHO NEGRO 45mm,80808,,191.42,"Insumo , Insumo , 6/46045 , Cartucho"
1,6/46045 CARTUCHO ROJO 45mm,73000237,,191.42,"Insumo , Insumo , 6/46045 , Cartucho"
1,6/46045 CARTUCHO  VERDE 45mm,73000238,,191.4,"Insumo , Insumo , 6/46045 , Cartucho"
1,6/46045/2 CARTUCHO BIC 45mm,16136,,337.16,"Insumo , Insumo , 6/46045/2 , Cartucho"
1,6/46050 CARTUCHO AZUL 50mm,73000240,,259.75,"Insumo , Insumo , 6/46050 , Cartucho"
1,6/46050 CARTUCHO NEGRO 50mm,45239,,259.75,"Insumo , Insumo , 6/46050 , Cartucho"
1,6/46050 CARTUCHO ROJO 50mm,73000241,,259.75,"Insumo , Insumo , 6/46050 , Cartucho"
1,6/46050 CARTUCHO SIN TINTA 50mm,45234,,259.75,"Insumo , Insumo , 6/46050 , Cartucho"
1,6/4612 CARTUCHO  FIELTRO  12mm,93263,,68.65,"Insumo , Insumo , 6/4612 , Cartucho"
1,6/4612 CARTUCHO  NEGRO 12mm,91529,,68.65,"Insumo , Insumo , 6/4612 , Cartucho"
1,6/4612 CARTUCHO SIN TINTA 12mm,93262,,68.65,"Insumo , Insumo , 6/4612 , Cartucho"
1,6/4630 CARTUCHO AZUL 30mm,80790,,134.36,"Insumo , Insumo , 6/4630 , Cartucho"
1,6/4630 CARTUCHO MCI 30mm,80797,,134.36,"Insumo , Insumo , 6/4630 , Cartucho"
1,6/4630 CARTUCHO SIN TINTA 30mm,80794,,134.36,"Insumo , Insumo , 6/4630 , Cartucho"
1,6/4630 CARTUCHO VERDE 30mm,73000409,,134.36,"Insumo , Insumo , 6/4630 , Cartucho"
1,6/4638 CARTUCHO AZUL 38mm,77004,,117.83,"Insumo , Insumo , 6/4638 , Cartucho"
1,6/4638 CARTUCHO MCI 38mm,77029,,117.83,"Insumo , Insumo , 6/4638 , Cartucho"
1,6/4638 CARTUCHO NEGRO,77001,,,"Insumo , Insumo , 6/4638 , Cartucho"
1,6/4638 CARTUCHO  SIN TINTA  38mm,77027,,101.76,"Insumo , Insumo , 6/4638 , Cartucho"
1,6/4642 CARTUCHO AZUL 42mm,65833,,134.36,"Insumo , Insumo , 6/4642 , Cartucho"
1,6/4642 CARTUCHO  MCI  42mm,65872,,135.39,"Insumo , Insumo , 6/4642 , Cartucho"
1,6/4642 CARTUCHO NEGRO 42mm,73000413,,134.36,"Insumo , Insumo , 6/4642 , Cartucho"
1,6/4642 CARTUCHO  ROJO  42mm,65834,,134.36,"Insumo , Insumo , 6/4642 , Cartucho"
1,6/4642 CARTUCHO  SIN TINTA  42mm,65356,,113.25,"Insumo , Insumo , 6/4642 , Cartucho"
1,6/4642 CARTUCHO  VERDE  42mm,65866,,134.36,"Insumo , Insumo , 6/4642 , Cartucho"
1,6/4645 CARTUCHO AZUL 45mm,171381,,191.42,"Insumo , Insumo , 6/4645 , Cartucho"
1,6/4645 CARTUCHO  NEGRO 45mm,171380,,191.42,"Insumo , Insumo , 6/4645 , Cartucho"
1,6/4645 CARTUCHO MCI 45mm,171378,,191.42,"Insumo , Insumo , 6/4645 , Cartucho"
1,6/4645 CARTUCHO SIN TINTA 45mm,171379,,191.42,"Insumo , Insumo , 6/4645 , Cartucho"
1,6/4750 CARTUCHO  AZUL 41x24mm,73000244,,112.37,"Insumo , Insumo , 6/4750 , Cartucho"
1,6/4750 CARTUCHO BIC 41x24mm,73000243,,112.39,"Insumo , Insumo , 6/4750 , Cartucho"
1,6/4750 CARTUCHO NEGRO 41x24mm,59965,,112.37,"Insumo , Insumo , 6/4750 , Cartucho"
1,6/4750 CARTUCHO  ROJO  41x24mm,73000245,,112.37,"Insumo , Insumo , 6/4750 , Cartucho"
1,6/4750 CARTUCHO SIN TINTA 41x24mm,59964,,112.37,"Insumo , Insumo , 6/4750 , Cartucho"
1,6/4750 CARTUCHO AZUL/ROJO 41x24mm,62022,,192.51,"Insumo , Insumo , 6/4750/2ST , Cartucho"
1,6/4750/2 CARTUCHO BIC SIN TINTA 41x24mm,62023,,192.51,"Insumo , Insumo , 6/4750/2ST , Cartucho"
1,6/4817 CARTUCHO  AZUL 57x18mm,73000248,,135.76,"Insumo , Insumo , 6/4817 , Cartucho"
1,6/4817 CARTUCHO NEGRO 57x18mm,73000247,,135.76,"Insumo , Insumo , 6/4817 , Cartucho"
1,6/4817 CARTUCHO  ROJO 57x18mm,73000250,,135.76,"Insumo , Insumo , 6/4817 , Cartucho"
1,6/4817 CARTUCHO SIN TINTA 57x18mm,80687,,135.76,"Insumo , Insumo , 6/4817 , Cartucho"
1,6/4850/2 CARTUCHO BIC SIN TINTA 25x5mm,77784,,148.01,"Insumo , Insumo , 6/4850/2ST , Cartucho"
1,6/4908 CARTUCHO  ROJO  15x7mm,73000258,,89.56,"Insumo , Insumo , 6/4908 , Cartucho"
1,6/4908 CARTUCHO  VERDE  15x7mm,73000130,,89.56,"Insumo , Insumo , 6/4908 , Cartucho"
1,6/4910 CARTUCHO AZUL 26x9mm,69322,,92.35,"Insumo , Insumo , 6/4910 , Cartucho"
1,6/4910 CARTUCHO NEGRO 26x9mm,69224,,92.35,"Insumo , Insumo , 6/4910 , Cartucho"
1,6/4910 CARTUCHO SIN TINTA 26x9mm,69438,,92.35,"Insumo , Insumo , 6/4910 , Cartucho"
1,6/4910 CARTUCHO VERDE 26x9mm,69323,,92.35,"Insumo , Insumo , 6/4910 , Cartucho"
1,6/4911 CARTUCHO  AZUL 38x14mm,55815,,92.35,"Insumo , Insumo , 6/4911 , Cartucho"
1,6/4911 CARTUCHO NEGRO (TEXTIL) 38x14mm,85749,,177.37,"Insumo , Insumo , 6/4911 , Cartucho"
1,6/4911 CARTUCHO ROJO 38x14mm,55817,,92.35,"Insumo , Insumo , 6/4911 , Cartucho"
1,6/4911 CARTUCHO VERDE 38x14mm,55816,,92.35,"Insumo , Insumo , 6/4911 , Cartucho"
1,6/4911 CARTUCHO FIELTRO 38x14mm,65758,,92.35,"Insumo , Insumo , 6/4911 , Cartucho"
1,6/4911 CARTUCHO MCI 38x14mm,33974,,92.35,"Insumo , Insumo , 6/4911 , Cartucho"
1,6/4911 CARTUCHO NEGRO 38x14mm,73000265,,92.35,"Insumo , Insumo , 6/4911 , Cartucho"
1,6/4911 CARTUCHO SIN TINTA 38x14mm,55820,,92.35,"Insumo , Insumo , 4911 , Cartucho"
1,6/4912 CARTUCHO AZUL 47x18mm,55842,,104.6,"Insumo , Insumo , 6/4912 , Cartucho"
1,6/4912 CARTUCHO NEGRO 47x18mm,55845,,104.6,"Insumo , Insumo , 6/4912 , Cartucho"
1,6/4912 CARTUCHO MCI 47x18mm,4818,,104.6,"Insumo , Insumo , 6/4912 , Cartucho"
1,6/4912 CARTUCHO  MORADO 47x18mm,55846,,104.6,"Insumo , Insumo , 6/4912 , Cartucho"
1,6/4912 CARTUCHO SIN TINTA 47x18mm,55847,,104.6,"Insumo , Insumo , 6/4912 , Cartucho"
1,6/4912 CARTUCHO  VERDE  47x18mm,55843,,104.6,"Insumo , Insumo , 6/4912 , Cartucho"
1,6/4913 CARTUCHO AZUL 58x22mm,58396,,119.06,"Insumo , Insumo , 6/4913 , Cartucho"
1,6/4913 CARTUCHO ROJO 58x22mm,58397,,119.06,"Insumo , Insumo , 6/4913 , Cartucho"
1,6/4913 CARTUCHO  FIELTRO  58x22mm,65760,,119.06,"Insumo , Insumo , 6/4913 , Cartucho"
1,6/4913 CARTUCHO  MORADO 58x22mm,58400,,119.06,"Insumo , Insumo , 6/4913 , Cartucho"
1,6/4913 CARTUCHO MCI 58x22mm,4819,,119.06,"Insumo , Insumo , 6/4913 , Cartucho"
1,6/4913 CARTUCHO NEGRO 58x22mm,58399,,119.06,"Insumo , Insumo , 6/4913 , Cartucho"
1,6/4913 CARTUCHO SIN TINTA 58x22mm,58401,,119.06,"Insumo , Insumo , 6/4913 , Cartucho"
1,6/4913 CARTUCHO VERDE 58x22mm,58398,,119.06,"Insumo , Insumo , 6/4913 , Cartucho"
1,6/4914 CARTUCHO MCI 64x26mm,52628,,148.79,"Insumo , Insumo , 6/4914 , Cartucho"
1,6/4914 CARTUCHO NEGRO 64x26mm,73000278,,148.79,"Insumo , Insumo , 6/4914 , Cartucho"
1,6/4914 CARTUCHO  ROJO  64x26mm,73000280,,148.79,"Insumo , Insumo , 6/4914 , Cartucho"
1,6/4914 CARTUCHO SIN TINTA 64x26mm,47263,,148.79,"Insumo , Insumo , 6/4914 , Cartucho"
1,6/4914 CARTUCHO  VERDE  64x26mm,73000281,,148.79,"Insumo , Insumo , 6/4914 , Cartucho"
1,6/4915 CARTUCHO MCI 70x25mm,4028,,155.79,"Insumo , Insumo , 6/4915 , Cartucho"
1,6/4915 CARTUCHO NEGRO 70x25mm,69594,,155.79,"Insumo , Insumo , 6/4915 , Cartucho"
1,6/4915 CARTUCHO ROJO 70x25mm,73000284,,155.79,"Insumo , Insumo , 6/4915 , Cartucho"
1,6/4915 CARTUCHO SIN TINTA 70x25mm,69736,,155.79,"Insumo , Insumo , 6/4915 , Cartucho"
1,6/4915 CARTUCHO  VERDE  70x25mm,73000285,,155.79,"Insumo , Insumo , 6/4915 , Cartucho"
1,6/4916 CARTUCHO AZUL 70x10mm,73000287,,135.76,"Insumo , Insumo , 6/4916 , Cartucho"
1,6/4916 CARTUCHO NEGRO 70x10mm,73000286,,135.76,"Insumo , Insumo , 6/4916 , Cartucho"
1,6/4916 CARTUCHO  ROJO 70x10mm,73000289,,135.76,"Insumo , Insumo , 6/4916 , Cartucho"
1,6/4916 CARTUCHO SIN TINTA 70x10mm,72942,,135.76,"Insumo , Insumo , 6/4916 , Cartucho"
1,6/4918 CARTUCHO  AZUL 75x15mm,73000292,,154.83,"Insumo , Insumo , 6/4918 , Cartucho"
1,6/4918 CARTUCHO  MCI 75x15mm,20225,,154.83,"Insumo , Insumo , 6/4918 , Cartucho"
1,6/4918 CARTUCHO NEGRO 75x15mm,73000291,,154.83,"Insumo , Insumo , 6/4918 , Cartucho"
1,6/4921 CARTUCHO  AZUL 12x12mm,73000297,,92.35,"Insumo , Insumo , 6/4921 , Cartucho"
1,6/4921 CARTUCHO NEGRO 12x12mm,73000296,,92.35,"Insumo , Insumo , 6/4921 , Cartucho"
1,6/4921 CARTUCHO  ROJO 12x12mm,73000298,,92.35,"Insumo , Insumo , 6/4921 , Cartucho"
1,6/4921 CARTUCHO SIN TINTA 12x12mm,65937,,92.35,"Insumo , Insumo , 6/4921 , Cartucho"
1,6/4921 CARTUCHO  VERDE  12x12mm,73000131,,92.35,"Insumo , Insumo , 6/4921 , Cartucho"
1,6/4922 CARTUCHO AZUL 20x20mm,69853,,104.6,"Insumo , Insumo , 6/4922 , Cartucho"
1,6/4922 CARTUCHO FIELTRO 20x20mm,73000301,,104.6,"Insumo , Insumo , 6/4922 , Cartucho"
1,6/4922 CARTUCHO SIN TINTA 20x20mm,69858,,104.6,"Insumo , Insumo , 6/4922 , Cartucho"
1,6/4922 CARTUCHO VERDE 20x20mm,69852,,104.6,"Insumo , Insumo , 6/4922 , Cartucho"
1,6/4923 CARTUCHO NEGRO 30x30mm,69926,,119.06,"Insumo , Insumo , 6/4923 , Cartucho"
1,6/4923 CARTUCHO  ROJO 30x30mm,73000307,,119.06,"Insumo , Insumo , 6/4923 , Cartucho"
1,6/4923 CARTUCHO SIN TINTA 30x30mm,69931,,119.06,"Insumo , Insumo , 6/4923 , Cartucho"
1,6/4923 CARTUCHO  VERDE 30x30mm,73000308,,119.06,"Insumo , Insumo , 6/4923 , Cartucho"
1,6/4924 CARTUCHO AZUL 40x40mm,69819,,161.36,"Insumo , Insumo , 6/4924 , Cartucho"
1,6/4924 CARTUCHO MORADO 40x40mm,73000312,,161.36,"Insumo , Insumo , 6/4924 , Cartucho"
1,6/4924 CARTUCHO ROJO 40x40mm,73000314,,161.36,"Insumo , Insumo , 6/4924 , Cartucho"
1,6/4924 CARTUCHO SIN TINTA 40x40mm,69822,,161.36,"Insumo , Insumo , 6/4924 , Cartucho"
1,6/4924 CARTUCHO VERDE 40x40mm,73000315,,161.36,"Insumo , Insumo , 6/4924 , Cartucho"
1,6/4924/2 CARTUCHO BIC 40x40mm,38168,,283.74,"Insumo , Insumo , 6/4924/2 , Cartucho"
1,6/4924/2 CARTUCHO BIC SIN TINTA 40x40mm,38263,,283.74,"Insumo , Insumo , 6/4924/2ST , Cartucho"
1,6/4925 CARTUCHO AZUL 82x25mm,73000317,,169.13,"Insumo , Insumo , 6/4925 , Cartucho"
1,6/4925 CARTUCHO MCI 82x25mm,12641,,169.13,"Insumo , Insumo , 6/4925 , Cartucho"
1,6/4925 CARTUCHO NEGRO 82x25mm,73000316,,169.13,"Insumo , Insumo , 6/4925 , Cartucho"
1,6/4925 CARTUCHO ROJO 82x25mm,73000318,,169.13,"Insumo , Insumo , 6/4925 , Cartucho"
1,6/4925 CARTUCHO SIN TINTA 82x25mm,13225,,169.13,"Insumo , Insumo , 6/4925 , Cartucho"
1,6/4925 CARTUCHO VERDE 82x25mm,73000319,,169.13,"Insumo , Insumo , 6/4925 , Cartucho"
1,6/4926 CARTUCHO MCI 75x38mm,4812,,185.82,"Insumo , Insumo , 6/4926 , Cartucho"
1,6/4926 CARTUCHO NEGRO 75x38mm,70666,,185.82,"Insumo , Insumo , 6/4926 , Cartucho"
1,6/4926 CARTUCHO ROJO 75x38mm,73000324,,185.82,"Insumo , Insumo , 6/4926 , Cartucho"
1,6/4926 CARTUCHO SIN TINTA 75x38mm,73554,,185.82,"Insumo , Insumo , 6/4926 , Cartucho"
1,6/4926 CARTUCHO VERDE 75x38mm,73000325,,185.82,"Insumo , Insumo , 6/4926 , Cartucho"
1,6/4926/2 CARTUCHO BIC 75x38mm,4593,,308.22,"Insumo , Insumo , 6/4926/2 , Cartucho"
1,6/4927 CARTUCHO AZUL 60x40mm,74182,,169.13,"Insumo , Insumo , 6/4927 , Cartucho"
1,6/4927 CARTUCHO MCI 60x40mm,9627,,169.13,"Insumo , Insumo , 6/4927 , Cartucho"
1,6/4927 CARTUCHO  MORADO 60x40mm,73000329,,169.13,"Insumo , Insumo , 6/4927 , Cartucho"
1,6/4927 CARTUCHO NEGRO 60x40mm,73000326,,169.13,"Insumo , Insumo , 6/4927 , Cartucho"
1,6/4927 CARTUCHO ROJO 60x40mm,73000330,,169.13,"Insumo , Insumo , 6/4927 , Cartucho"
1,6/4927 CARTUCHO SIN TINTA 60x40mm,75577,,169.13,"Insumo , Insumo , 6/4927 , Cartucho"
1,6/4927/2 CARTUCHO BIC 60x40mm,86533,,297.1,"Insumo , Insumo , 6/4927/2 , Cartucho"
1,6/4927/2 CARTUCHO BIC NEGRO/ROJO 60x40mm,44954,,297.1,"Insumo , Insumo , 6/4927/2 , Cartucho"
1,6/4927/2 CARTUCHO BIC SIN TINTA 60x40mm,88548,,297.1,"Insumo , Insumo , 6/4927/2 , Cartucho"
1,6/4928 CARTUCHO MCI 60x33mm,9626,,165.8,"Insumo , Insumo , 6/4928 , Cartucho"
1,6/4928 CARTUCHO NEGRO 60x33mm,80491,,165.8,"Insumo , Insumo , 6/4928 , Cartucho"
1,6/4928 CARTUCHO  ROJO 60x33mm,73000335,,165.8,"Insumo , Insumo , 6/4928 , Cartucho"
1,6/4928 CARTUCHO SIN TINTA 60x33mm,73000336,,165.8,"Insumo , Insumo , 6/4928 , Cartucho"
1,6/4929 CARTUCHO AZUL 50x30mm,4509,,153.58,"Insumo , Insumo , 6/4929 , Cartucho"
1,6/4929 CARTUCHO MCI 50x30mm,6037,,153.55,"Insumo , Insumo , 6/4929 , Cartucho"
1,6/4929 CARTUCHO NEGRO 50x30mm,4592,,153.55,"Insumo , Insumo , 6/4929 , Cartucho"
1,6/4929 CARTUCHO SIN TINTA 50x30mm,5280,,153.55,"Insumo , Insumo , 6/4929 , Cartucho"
1,6/4929 CARTUCHO VERDE 50x30mm,73000342,,153.58,"Insumo , Insumo , 6/4929 , Cartucho"
1,6/4929/2 CARTUCHO  BIC 50x30mm,4508,,269.28,"Insumo , Insumo , 6/4929/2 , Cartucho"
1,6/4929/2 CARTUCHO SIN TINTA 50x30mm,5830,,153.58,"Insumo , Insumo , 6/4929/2 , Cartucho"
1,6/4931 CARTUCHO AZUL 70x30mm,73000344,,190.68,"Insumo , Insumo , 6/4931 , Cartucho"
1,6/4931 CARTUCHO  MCI 70x30mm,34603,,190.68,"Insumo , Insumo , 6/4931 , Cartucho"
1,6/4931 CARTUCHO NEGRA 70x30mm,34605,,190.68,"Insumo , Insumo , 6/4931 , Cartucho"
1,6/4931 CARTUCHO  ROJO 70x30mm,34604,,190.68,"Insumo , Insumo , 6/4931 , Cartucho"
1,6/4931 CARTUCHO SIN TINTA 70x30mm,34602,,190.68,"Insumo , Insumo , 6/4931 , Cartucho"
1,6/4931 CARTUCHO  VERDE 70x30mm,73000346,,190.68,"Insumo , Insumo , 6/4931 , Cartucho"
1,6/4933 CARTUCHO AZUL 25x25mm,65781,,140.84,"Insumo , Insumo , 6/4933 , Cartucho"
1,6/4933 CARTUCHO  NEGRO 25x25mm,73000054,,140.84,"Insumo , Insumo , 6/4933 , Cartucho"
1,6/4933 CARTUCHO  SIN TINTA 25x25mm,65786,,140.86,"Insumo , Insumo , 6/4933 , Cartucho"
1,6/50 CARTUCHO SIN TINTA 41x24mm,78131,,107.93,"Insumo , Insumo , 6/50 , Cartucho"
1,6/50 CARTUCHO  AZUL 41x24mm,62107,,107.93,"Insumo , Insumo , 6/50 , Cartucho"
1,6/50 CARTUCHO  BIC 41x24mm,73000347,,186.94,"Insumo , Insumo , 6/50 , Cartucho"
1,6/50 CARTUCHO MCI 41x24mm,4813,,107.93,"Insumo , Insumo , 6/50 , Cartucho"
1,6/50 CARTUCHO NEGRO 41x24mm,62104,,107.93,"Insumo , Insumo , 6/50 , Cartucho"
1,6/511 CARTUCHO AZUL 85x55mm,35116,,247.05,"Insumo , Insumo , 6/511 , Cartucho"
1,6/511 CARTUCHO MCI 85x55mm,36618,,247.05,"Insumo , Insumo , 6/511 , Cartucho"
1,6/511 CARTUCHO NEGRO 85x55mm,35113,,247.05,"Insumo , Insumo , 6/511 , Cartucho"
1,6/511 CARTUCHO  ROJO  85X55mm,73000349,,247.05,"Insumo , Insumo , 6/511 , Cartucho"
1,6/511/2 CARTUCHO BIC 85X55mm,73000348,,431.72,"Insumo , Insumo , 6/511/2 , Cartucho"
1,6/512 CARTUCHO  AZUL 116x70mm,104309,,466.69,"Insumo , Insumo , 6/512 , Cartucho"
1,6/512 CARTUCHO MCI 116x70mm,104676,,466.69,"Insumo , Insumo , 6/512 , Cartucho"
1,6/52040 CARTUCHO NEGRO 40mm,73000351,,385.02,"Insumo , Insumo , 6/52040 , Cartucho"
1,6/52040 CARTUCHO  SIN TINTA  40mm,58519,,385.02,"Insumo , Insumo , 6/52040 , Cartucho"
1,6/53 CARTUCHO  FIELTRO  49x28mm,65762,,101.61,"Insumo , Insumo , 6/53 , Cartucho"
1,6/53 CARTUCHO MCI 49x28mm,4814,,119.06,"Insumo , Insumo , 6/53 , Cartucho"
1,6/53 CARTUCHO NEGRO 49x28mm,55660,,107.93,"Insumo , Insumo , 6/53 , Cartucho"
1,6/53/2 CARTUCHO BIC 49x28mm,74515,,186.94,"Insumo , Insumo , 6/53/2 , Cartucho"
1,6/53 CARTUCHO AZUL 49x28mm,83485,,107.93,"Insumo , Insumo , 6/53 , Cartucho"
1,6/55 CARTUCHO AZUL 68x24mm,81751,,153.58,"Insumo , Insumo , 6/55 , Cartucho"
1,6/55 CARTUCHO NEGRO 68x24mm,85347,,153.58,"Insumo , Insumo , 6/55 , Cartucho"
1,6/55 CARTUCHO SIN TINTA 68x24mm,81755,,153.58,"Insumo , Insumo , 6/55 , Cartucho"
1,6/56 CARTUCHO AZUL 56x33mm,55605,,129.07,"Insumo , Insumo , 6/56 , Cartucho"
1,6/56 CARTUCHO BIC SIN TINTA 56x33mm,73003,,227,"Insumo , Insumo , 6/56 , Cartucho"
1,6/56 CARTUCHO MCI 56x33mm,4815,,129.04,"Insumo , Insumo , 6/56 , Cartucho"
1,6/56 CARTUCHO NEGRO 56x33mm,55608,,129.04,"Insumo , Insumo , 6/56 , Cartucho"
1,6/56 CARTUCHO SIN TINTA 56x33mm,76575,,129.07,"Insumo , Insumo , 6/56 , Cartucho"
1,6/56 CARTUCHO VERDE 56x33mm,55606,,129.07,"Insumo , Insumo , 6/56 , Cartucho"
1,6/56 CARTUCHO BIC 56x33mm,72809,,227,"Insumo , Insumo , 6/56/2 , Cartucho"
1,6/57 CARTUCHO  AZUL 60x40mm,78049,,164.68,"Insumo , Insumo , 6/57 , Cartucho"
1,6/57 CARTUCHO MCI 60x40mm,4816,,164.68,"Insumo , Insumo , 6/57 , Cartucho"
1,6/57 CARTUCHO BIC 60x40mm,78053,,164.68,"Insumo , Insumo , 6/57 , Cartucho"
1,6/57/2 CARTUCHO BIC SIN TINTA 60x40mm,78484,,164.68,"Insumo , Insumo , 6/57 , Cartucho"
1,6/5756 CARTUCHO  NEGRO PAQ 5 PZAS,86627,,823.42,"Insumo , Insumo , 6/5756 , Cartucho"
1,6/5756 CARTUCHO  ROJO PAQ 5 PZAS,86628,,823.42,"Insumo , Insumo , 6/5756 , Cartucho"
1,6/58 CARTUCHO BIC 68x47mm,74521,,405.04,"Insumo , Insumo , 6/58 , Cartucho"
1,6/58 CARTUCHO AZUL 68x47mm,74517,,232.57,"Insumo , Insumo , 6/58 , Cartucho"
